age,fnlwgt,education,relationship,race,sex,income,education_num,marital_status,capital_gain,capital_loss,hours_per_week,REP_native_country,REP_occupation,REP_workclass,_dataobs_
39,184659,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,2196
25,192149,Bachelors,Own-child,White,Female,<=50K,13,Never-married,0,0,40,United-States,Adm-clerical,Private,2198
50,137253,Bachelors,Wife,White,Female,>50K,13,Married-civ-spouse,0,0,40,United-States,Adm-clerical,Private,2199
49,34021,Bachelors,Own-child,White,Female,<=50K,13,Never-married,0,0,50,United-States,Prof-specialty,Local-gov,2204
23,175183,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,40,United-States,Adm-clerical,Private,2217
45,339506,HS-grad,Not-in-family,Black,Male,<=50K,9,Never-married,0,0,40,United-States,Sales,Private,2233
35,178322,Assoc-voc,Husband,White,Male,>50K,11,Married-civ-spouse,0,0,50,Germany,Sales,Private,2234
64,78866,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,40,United-States,Adm-clerical,Local-gov,2248
40,209040,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,40,United-States,Sales,Self-emp-not-inc,2270
41,118853,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Sales,Private,2274
18,120243,11th,Own-child,White,Male,<=50K,7,Never-married,0,0,27,United-States,,,2282
46,109089,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,0,0,37,United-States,Craft-repair,Private,2292
30,190385,Bachelors,Wife,White,Female,>50K,13,Married-civ-spouse,0,0,40,United-States,Other-service,Private,2306
63,97855,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Federal-gov,2325
37,200863,Some-college,Unmarried,White,Male,<=50K,10,Widowed,0,0,40,United-States,Craft-repair,Private,2327
44,198282,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,15024,0,40,United-States,Exec-managerial,Private,2345
28,111900,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,30,United-States,Sales,Private,2356
36,183892,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,7298,0,44,United-States,Craft-repair,Private,2363
74,340939,9th,Husband,White,Male,<=50K,5,Married-civ-spouse,3471,0,40,United-States,,,2373
53,156843,Masters,Not-in-family,White,Female,>50K,14,Never-married,0,1564,54,United-States,Prof-specialty,Private,2397
20,137651,Some-college,Own-child,Amer-Indian-Eskimo,Male,<=50K,10,Never-married,0,0,40,United-States,Machine-op-inspct,Private,2402
32,350624,12th,Husband,White,Male,<=50K,8,Married-civ-spouse,0,0,40,United-States,Craft-repair,Self-emp-not-inc,2420
31,122749,Assoc-voc,Own-child,White,Male,<=50K,11,Divorced,0,0,20,United-States,Craft-repair,Self-emp-not-inc,2460
23,342946,11th,Own-child,White,Female,<=50K,7,Never-married,0,0,38,United-States,Transport-moving,Private,2476
19,356717,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,25,United-States,,,2497
27,253814,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,40,United-States,Adm-clerical,Private,2501
31,161745,Bachelors,Not-in-family,White,Male,<=50K,13,Married-spouse-absent,0,1980,60,United-States,Exec-managerial,Self-emp-not-inc,2502
27,93021,HS-grad,Unmarried,Other,Female,<=50K,9,Never-married,0,0,40,United-States,Adm-clerical,Private,2554
40,216116,9th,Unmarried,Black,Female,<=50K,5,Never-married,0,0,40,Haiti,Machine-op-inspct,Private,2562
19,57067,HS-grad,Other-relative,White,Male,<=50K,9,Never-married,0,0,45,United-States,Machine-op-inspct,Private,2614
42,235786,Assoc-acdm,Husband,White,Male,>50K,12,Married-civ-spouse,0,0,50,United-States,Craft-repair,Private,2625
34,314375,Assoc-voc,Not-in-family,White,Male,<=50K,11,Divorced,0,0,40,United-States,Craft-repair,Private,2628
32,115631,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,4101,0,50,United-States,Adm-clerical,Private,2649
43,96102,Masters,Not-in-family,White,Male,<=50K,14,Married-spouse-absent,0,0,50,United-States,Exec-managerial,Private,2652
41,176069,HS-grad,Unmarried,White,Female,<=50K,9,Separated,0,0,40,United-States,Machine-op-inspct,Private,2663
20,118462,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,43,United-States,Handlers-cleaners,Private,2667
62,139391,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,24,United-States,,,2677
37,211494,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Tech-support,Private,2684
56,157486,10th,Own-child,White,Male,<=50K,6,Divorced,0,0,40,United-States,Sales,Self-emp-not-inc,2701
21,34616,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,25,United-States,Other-service,Private,2705
46,189763,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,30,United-States,Sales,Private,2709
20,224059,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Other-service,Private,2713
37,93717,Some-college,Wife,White,Female,>50K,10,Married-civ-spouse,7298,0,45,United-States,Adm-clerical,Private,2739
38,236391,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,7688,0,40,United-States,Exec-managerial,Private,2741
24,306515,HS-grad,Not-in-family,White,Female,<=50K,9,Never-married,0,0,40,United-States,Adm-clerical,Federal-gov,2764
24,29810,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,38,United-States,Sales,Private,2769
61,43554,5th-6th,Not-in-family,Black,Male,<=50K,3,Never-married,0,2339,40,United-States,Handlers-cleaners,Private,2785
34,33945,HS-grad,Not-in-family,White,Male,<=50K,9,Divorced,6849,0,55,United-States,Craft-repair,Private,2793
26,34402,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,45,United-States,Adm-clerical,Private,2798
35,190895,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,60,United-States,Prof-specialty,Private,2803
53,104413,HS-grad,Unmarried,Black,Female,<=50K,9,Widowed,0,0,20,United-States,Other-service,Private,2812
54,175804,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Self-emp-not-inc,2829
63,41161,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,55,United-States,Exec-managerial,Local-gov,2831
39,401832,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,48,United-States,Exec-managerial,Private,2832
50,121685,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,45,United-States,Sales,Private,2846
28,369114,HS-grad,Other-relative,White,Female,<=50K,9,Separated,0,0,40,United-States,Sales,Private,2854
33,149220,Assoc-voc,Unmarried,Black,Female,<=50K,11,Never-married,0,0,40,United-States,Other-service,Private,2856
17,179715,10th,Own-child,White,Male,<=50K,6,Never-married,0,0,40,United-States,,,2859
47,102308,Masters,Husband,White,Male,>50K,14,Never-married,0,0,40,United-States,Sales,Private,2861
25,98281,12th,Unmarried,White,Male,<=50K,8,Never-married,0,0,43,United-States,Handlers-cleaners,Private,2863
30,37646,Some-college,Husband,White,Male,<=50K,10,Never-married,0,0,40,United-States,Handlers-cleaners,Private,2867
38,37028,Some-college,Unmarried,White,Female,<=50K,10,Divorced,0,0,38,United-States,Sales,Private,2917
28,107218,Bachelors,Own-child,Asian-Pac-Islander,Male,<=50K,13,Never-married,0,0,20,United-States,Tech-support,State-gov,2944
53,103931,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Prof-specialty,Private,2956
60,232618,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,35,United-States,Exec-managerial,Private,2957
27,193701,HS-grad,Own-child,White,Female,<=50K,9,Never-married,0,0,45,United-States,Craft-repair,Private,2965
36,131239,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,3103,0,45,United-States,Prof-specialty,Private,2972
44,178385,Masters,Husband,Asian-Pac-Islander,Male,<=50K,14,Married-civ-spouse,0,0,48,India,Exec-managerial,Private,2990
35,181382,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,43,United-States,Craft-repair,Private,3010
64,194894,Doctorate,Not-in-family,White,Female,>50K,16,Never-married,4787,0,40,United-States,Prof-specialty,State-gov,3014
38,53930,10th,Not-in-family,Black,Male,<=50K,6,Never-married,0,0,40,,Craft-repair,Private,3024
45,94962,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,England,Craft-repair,Self-emp-not-inc,3026
30,398827,HS-grad,Husband,White,Male,<=50K,9,Married-AF-spouse,0,0,60,United-States,Adm-clerical,Private,3035
46,254291,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,0,0,60,United-States,Sales,Self-emp-not-inc,3040
27,28848,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,9,United-States,Prof-specialty,State-gov,3042
31,265706,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Sales,Private,3048
39,122742,Assoc-acdm,Husband,White,Male,>50K,12,Married-civ-spouse,15024,0,55,United-States,Exec-managerial,Self-emp-inc,3050
48,176140,11th,Unmarried,Black,Female,<=50K,7,Divorced,0,0,40,United-States,Other-service,Private,3070
20,337639,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,United-States,Sales,Private,3075
28,90196,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,45,United-States,Exec-managerial,Private,3080
44,111275,HS-grad,Unmarried,Black,Female,<=50K,9,Divorced,0,0,56,United-States,Machine-op-inspct,Private,3087
46,176814,Prof-school,Husband,White,Male,>50K,15,Married-civ-spouse,99999,0,50,United-States,Prof-specialty,Private,3106
18,179203,Some-college,Own-child,White,Female,<=50K,10,Never-married,0,0,20,United-States,Sales,Private,3110
25,173212,Assoc-acdm,Not-in-family,White,Male,<=50K,12,Never-married,2354,0,45,United-States,Farming-fishing,Private,3118
26,200639,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,3129
64,267546,Assoc-acdm,Not-in-family,White,Female,>50K,12,Separated,0,0,40,United-States,Prof-specialty,Federal-gov,3130
51,252903,10th,Husband,White,Male,>50K,6,Married-civ-spouse,0,1977,40,United-States,Sales,Private,3138
37,334314,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,40,United-States,Adm-clerical,Federal-gov,3139
26,139992,Bachelors,Not-in-family,White,Female,<=50K,13,Never-married,0,0,40,United-States,Prof-specialty,Private,3148
43,320984,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,50,United-States,Machine-op-inspct,Self-emp-inc,3190
59,283005,11th,Unmarried,White,Female,<=50K,7,Divorced,0,0,40,United-States,Adm-clerical,Private,3220
58,310085,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Transport-moving,Local-gov,3227
39,129597,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,3464,0,40,United-States,Sales,Private,3228
52,141301,HS-grad,Not-in-family,White,Female,<=50K,9,Divorced,0,0,40,United-States,Machine-op-inspct,Private,3234
31,207537,HS-grad,Own-child,White,Male,<=50K,9,Divorced,0,1669,50,United-States,Craft-repair,Private,3258
19,417657,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,50,United-States,Handlers-cleaners,Private,3259
59,31840,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Federal-gov,3279
45,183168,Bachelors,Unmarried,White,Female,<=50K,13,Divorced,0,0,40,United-States,Exec-managerial,Private,3280
45,28035,Some-college,Other-relative,White,Male,<=50K,10,Never-married,0,0,50,United-States,Farming-fishing,Private,3283
49,240859,11th,Husband,White,Male,<=50K,7,Never-married,0,0,40,Cuba,Craft-repair,Private,3290
47,664821,Bachelors,Husband,White,Male,<=50K,13,Never-married,0,0,40,El-Salvador,Other-service,Private,3304
47,242552,Some-college,Not-in-family,Black,Male,<=50K,10,Never-married,0,0,40,United-States,Protective-serv,Local-gov,3317
36,356838,12th,Not-in-family,White,Male,<=50K,8,Never-married,0,0,35,United-States,,,3331
26,179633,HS-grad,Other-relative,White,Male,<=50K,9,Never-married,0,0,40,United-States,Tech-support,Private,3332
24,215443,HS-grad,Not-in-family,White,Male,<=50K,9,Separated,0,0,40,United-States,Other-service,Private,3341
25,159732,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Prof-specialty,Private,3356
32,40142,Bachelors,Husband,White,Male,>50K,13,Never-married,0,0,40,United-States,Exec-managerial,Private,3382
39,174330,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Craft-repair,Self-emp-not-inc,3401
35,166235,Some-college,Not-in-family,Black,Female,<=50K,10,Never-married,0,0,30,United-States,Machine-op-inspct,Private,3412
39,305597,HS-grad,Unmarried,White,Male,<=50K,9,Separated,0,0,40,United-States,Exec-managerial,Local-gov,3417
19,25429,Some-college,Not-in-family,White,Female,<=50K,10,Never-married,0,0,25,United-States,Sales,Private,3418
23,308205,Assoc-acdm,Own-child,White,Male,<=50K,12,Never-married,0,0,20,United-States,Other-service,Private,3426
54,457237,Masters,Husband,White,Male,<=50K,14,Married-civ-spouse,0,0,40,United-States,Sales,Private,3428
63,194638,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,32,United-States,Craft-repair,Self-emp-not-inc,3438
35,465326,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,0,0,40,United-States,Sales,Private,3459
31,235389,7th-8th,Not-in-family,White,Female,<=50K,4,Never-married,0,0,30,Portugal,Handlers-cleaners,Private,3482
41,113823,Masters,Husband,White,Male,<=50K,14,Married-civ-spouse,0,0,40,England,Prof-specialty,Private,3484
55,349304,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,40,United-States,Exec-managerial,Private,3486
33,323619,Some-college,Unmarried,White,Female,<=50K,10,Never-married,0,0,40,United-States,Adm-clerical,Private,3492
31,283268,Bachelors,Unmarried,White,Female,<=50K,13,Never-married,0,0,36,United-States,Prof-specialty,Private,3502
52,366232,9th,Unmarried,White,Female,<=50K,5,Divorced,0,0,40,Cuba,Craft-repair,Private,3512
59,115389,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,36,United-States,Craft-repair,Federal-gov,3522
57,257200,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,3568
68,235882,Doctorate,Husband,White,Male,>50K,16,Married-civ-spouse,0,2377,60,United-States,Prof-specialty,State-gov,3575
21,180303,Bachelors,Not-in-family,Asian-Pac-Islander,Male,<=50K,13,Never-married,0,0,25,,,,3580
74,104661,Some-college,Not-in-family,White,Female,<=50K,10,Widowed,0,0,12,United-States,,,3589
26,189590,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,Exec-managerial,Private,3617
22,361487,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Craft-repair,Private,3639
21,143062,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,32,United-States,Other-service,Private,3650
43,245842,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,44,Mexico,Machine-op-inspct,Private,3657
47,84726,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Private,3670
75,184335,11th,Husband,White,Male,<=50K,7,Never-married,0,0,30,United-States,Exec-managerial,Self-emp-not-inc,3672
39,183898,Assoc-acdm,Husband,White,Male,>50K,12,Never-married,7688,0,60,Germany,Craft-repair,Private,3674
20,291979,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,40,United-States,Sales,Private,3682
51,53197,HS-grad,Husband,White,Male,<=50K,9,Divorced,0,0,40,United-States,Craft-repair,Private,3686
37,31023,Some-college,Husband,White,Male,<=50K,10,Married-civ-spouse,0,0,40,United-States,Other-service,Local-gov,3695
21,596776,Some-college,Own-child,White,Male,<=50K,10,Never-married,0,0,40,Guatemala,Adm-clerical,Local-gov,3720
43,147110,Some-college,Unmarried,White,Male,>50K,10,Never-married,0,0,48,United-States,Adm-clerical,Private,3723
30,97757,Assoc-voc,Wife,White,Female,>50K,11,Married-civ-spouse,0,0,36,United-States,Prof-specialty,Private,3728
39,33355,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,7298,0,48,United-States,Transport-moving,Private,3759
55,171780,Assoc-acdm,Unmarried,Black,Female,<=50K,12,Divorced,0,0,30,United-States,Sales,Private,3766
37,264503,HS-grad,Husband,White,Male,<=50K,9,Married-civ-spouse,0,0,40,United-States,Protective-serv,Local-gov,3767
40,119578,Bachelors,Unmarried,White,Female,<=50K,13,Never-married,0,0,20,United-States,Prof-specialty,State-gov,3771
51,195105,HS-grad,Own-child,White,Female,<=50K,9,Divorced,0,0,40,United-States,Priv-house-serv,Private,3772
49,362654,Some-college,Husband,White,Male,>50K,10,Married-civ-spouse,15024,0,50,United-States,Exec-managerial,Self-emp-inc,3775
33,171216,Bachelors,Husband,White,Male,>50K,13,Married-civ-spouse,0,0,50,United-States,Exec-managerial,Private,3790
25,220098,HS-grad,Own-child,White,Male,<=50K,9,Never-married,0,0,30,United-States,Other-service,Private,3804
25,209970,Bachelors,Not-in-family,White,Female,<=50K,13,Never-married,0,0,40,United-States,Prof-specialty,Private,3815
21,190761,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,70,United-States,Farming-fishing,Private,3827
37,126675,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,0,40,United-States,Exec-managerial,Self-emp-inc,3845
28,282398,Some-college,Unmarried,White,Male,>50K,10,Separated,0,0,40,United-States,Tech-support,Private,3849
48,316101,HS-grad,Unmarried,White,Female,<=50K,9,Divorced,0,0,40,United-States,Exec-managerial,Private,3860
63,159715,10th,Husband,White,Male,<=50K,6,Married-civ-spouse,0,0,40,United-States,Machine-op-inspct,Self-emp-not-inc,3884
62,182687,Some-college,Wife,White,Female,>50K,10,Married-civ-spouse,0,0,45,United-States,,,3896
28,247445,HS-grad,Not-in-family,White,Male,<=50K,9,Never-married,0,0,40,United-States,Adm-clerical,Private,3908
49,82649,Bachelors,Husband,White,Male,<=50K,13,Married-civ-spouse,5013,0,45,United-States,Prof-specialty,Private,3913
27,130856,Bachelors,Not-in-family,White,Male,<=50K,13,Never-married,0,0,40,United-States,,,3917
25,22546,Bachelors,Own-child,White,Male,<=50K,13,Never-married,0,0,60,United-States,Transport-moving,Private,3920
29,183627,11th,Not-in-family,White,Male,<=50K,7,Divorced,0,0,40,United-States,Craft-repair,Private,3922
50,116287,Assoc-acdm,Husband,White,Male,<=50K,12,Married-civ-spouse,0,0,60,Columbia,Adm-clerical,Private,3925
53,201127,Masters,Husband,White,Male,>50K,14,Married-civ-spouse,0,0,48,United-States,Exec-managerial,Private,3928
46,328216,HS-grad,Husband,White,Male,>50K,9,Married-civ-spouse,0,0,40,United-States,Craft-repair,Private,3930
