Customer_ID,Recency,Frequency,Monetary
18270,67,6,161.4
18271,244,21,680.8500000000001
18272,183,60,1307.4
18273,225,1,153.0
18275,213,19,741.85
18276,27,80,1320.6599999999999
18277,32,56,1069.67
18278,39,15,240.3
18279,154,13,231.34
18280,29,20,307.54999999999995
18281,212,10,120.32000000000001
18283,17,230,641.7699999999999
18284,66,28,461.68
18285,295,12,427.0
18286,111,67,1296.43
18287,17,85,2345.7099999999996
